person_mal_id,mean_score_staff,mean_members_staff,count_anime_staff
76067,7.840800000000001,584611.04,25
76068,7.734761904761905,593998.0909090909,22
76069,7.923333333333333,151474.0,3
76070,7.402857142857143,257211.0,14
76071,7.61625,306672.75,8
76072,7.5,457954.63636363635,22
76074,7.696153846153846,536243.9230769231,13
76075,7.34,584256.1333333333,15
76076,7.337083333333333,327075.1666666667,24
76077,7.044375,263226.9375,16
76078,7.355255474452554,376698.01459854015,137
76082,7.961818181818182,541458.2727272727,11
76083,7.034000000000001,151997.0,5
76084,7.54574074074074,618650.0925925926,55
76085,8.228,361156.8,5
76086,7.415833333333333,162609.66666666666,12
76087,7.222075471698113,280655.62264150946,53
76088,7.865454545454545,679432.3636363636,11
76089,7.171617647058824,245859.1911764706,68
76090,7.727222222222222,676853.3333333334,18
76091,7.691666666666666,374213.8333333333,6
76092,7.07,165383.8,6
76093,7.3774999999999995,137361.25,4
76094,7.626,125275.0,5
76095,7.698823529411764,523743.5882352941,17
76096,7.623333333333333,466784.1904761905,21
76097,7.756666666666667,460858.6666666667,9
76098,7.461428571428572,201888.42857142858,7
76099,7.34,73304.0,4
76100,8.513333333333334,841774.0,3
76101,8.29,790170.3333333334,3
76102,7.371538461538462,118107.84615384616,13
76103,7.52,46601.0,1
76104,7.52,46601.0,1
76105,7.403333333333333,145593.33333333334,3
76106,7.52,46601.0,1
76109,6.98,66522.75,4
76110,6.273333333333333,36954.333333333336,3
76111,7.28,42378.0,1
76112,7.085,51223.5,2
76113,7.28,42378.0,1
76116,7.647272727272727,798993.1818181818,11
76119,5.92,2438.0,1
76132,6.325,283.6363636363636,11
76133,6.325,283.6363636363636,11
76134,6.576666666666666,5805.733333333334,15
76143,5.99,39182.0,1
76147,6.723333333333334,158828.66666666666,3
76148,6.667142857142857,192243.42857142858,7
76149,6.875,250612.5,4
76154,7.693333333333334,208449.66666666666,3
76160,7.224,248003.3125,17
76161,7.317777777777778,273548.44444444444,11
76162,7.28,216253.1875,17
76163,7.312857142857142,329889.8095238095,22
76164,7.623333333333334,310742.0,13
76165,7.508,351043.06666666665,17
76166,7.6951282051282055,299843.9487179487,41
76167,7.886428571428572,421076.4285714286,15
76168,7.593333333333334,168037.05555555556,20
76169,7.058727272727273,152638.69090909092,56
76170,6.938888888888889,139504.77777777778,11
76171,7.407722772277228,483866.54455445544,102
76172,7.656363636363636,175628.81818181818,12
76173,7.1489393939393935,275888.86363636365,68
76174,,,1
76175,7.496363636363637,287007.8181818182,12
76179,7.785,640724.5,6
76180,7.556190476190476,159029.45454545456,22
76181,7.538947368421053,270125.5,20
76182,7.646818181818182,220550.8260869565,23
76183,7.4811764705882355,171382.61111111112,18
76184,7.399375,216922.35294117648,17
76185,7.489454545454546,391829.2727272727,55
76189,6.4,155644.0,1
76190,6.4,155644.0,1
76193,7.403170731707316,477495.46341463417,41
76194,7.99,333960.0,2
76195,7.513333333333333,101862.71428571429,7
76196,7.133333333333334,214985.0,9
76197,7.1275,364773.8,5
76198,6.41,29032.083333333332,12
76199,7.114,244422.7,10
76203,7.333333333333333,465248.3333333333,3
76204,6.88,10019.0,1
76205,7.522,388582.4,5
76206,6.88,196453.0,1
76207,6.88,196453.0,1
76208,6.88,109305.5,2
76209,6.88,196453.0,1
76210,7.23125,177190.6875,16
76211,6.75,243844.0,2
76212,6.48,208657.0,1
76213,6.48,208657.0,1
76214,6.48,208657.0,1
76215,7.186274509803922,250546.0980392157,53
76216,6.9225,322348.875,8
76217,7.655,215408.5,2
76218,7.390000000000001,311839.6666666667,3
76222,7.533333333333333,99433.36363636363,11
76223,,49386.0,1
76230,7.12,112606.0,1
76231,7.12,112606.0,1
76240,7.149743589743589,305717.71794871794,39
76241,7.3609230769230765,320253.06153846154,65
76242,7.087037037037037,156296.4814814815,28
76243,7.293720930232558,334643.23255813954,44
76244,7.314285714285715,172365.8275862069,29
76245,7.795454545454546,495497.7272727273,11
76246,7.709545454545455,586231.9090909091,22
76247,7.36,477521.5517241379,58
76248,6.880000000000001,116617.5,2
76249,6.917222222222222,246384.72222222222,54
76259,7.100769230769231,505010.6153846154,13
76260,6.671666666666667,122837.0,6
76261,6.964576271186441,183426.9661016949,59
76262,6.095000000000001,29369.5,2
76263,7.156666666666666,700247.0,6
76264,7.29,330501.0,6
76265,6.93,237560.8,5
76266,7.055454545454546,233134.72727272726,11
76267,7.5928571428571425,436978.4666666667,15
76268,6.38,26809.0,3
76269,6.38,26809.0,3
76270,6.38,26809.0,3
76271,6.38,26809.0,3
76272,6.38,26809.0,3
76273,6.595000000000001,77567.5,4
76274,6.506666666666667,49602.666666666664,3
76278,7.58625,377258.4375,16
76284,7.913333333333334,873207.0,3
76285,7.851999999999999,996426.8,5
76286,8.195,816314.5,12
76287,7.711428571428572,708135.2857142857,7
76288,8.73,2581334.0,1
76289,8.73,2581334.0,1
76290,7.293333333333334,1350355.0,3
76291,7.47,780855.5,6
76294,7.547777777777777,500822.22222222225,27
76295,6.636666666666667,130427.0,6
76296,5.81,78664.0,1
76297,6.733333333333333,62780.666666666664,3
76298,6.260000000000001,77654.11111111111,9
76299,5.81,78664.0,1
76300,5.624285714285714,119752.57142857143,7
76301,6.728,251855.2,5
76302,6.91,274278.0,13
76303,7.258181818181819,259498.9696969697,67
76304,6.905555555555555,141850.86111111112,36
76305,6.266666666666667,81676.33333333333,3
76306,6.05,63533.5,2
76307,7.0744444444444445,102841.11111111111,9
76308,7.943170731707317,399654.85714285716,42
76309,7.8505128205128205,459692.7948717949,39
76310,7.194444444444445,76330.22222222222,9
76311,7.572727272727272,158191.72727272726,11
76312,7.2683333333333335,75124.66666666667,6
76313,7.706666666666666,229719.16666666666,6
76314,8.026666666666667,58881.0,3
76315,7.328,80371.6,5
76316,7.68,66494.71428571429,7
76317,7.570799999999999,557080.9466666667,75
76318,7.344772727272727,260413.43181818182,88
76319,7.379402985074627,348671.05970149254,67
76320,7.736666666666666,201468.44444444444,9
76321,7.9,162835.5,2
76322,7.918000000000001,531689.2,5
76323,7.695,89685.5,2
76324,7.695,89685.5,2
76325,7.695,89685.5,2
76326,7.598461538461539,437211.07692307694,13
76327,7.695,89685.5,2
76328,7.34,131369.0,1
76329,7.6775,99090.5,4
76330,7.695,89685.5,2
76331,7.34,131369.0,1
76332,8.445,510716.5,2
76333,7.32,78122.0,4
76338,,2059.0,1
76341,5.75,4083.0,1
76346,7.333740458015267,330173.80916030536,131
76347,7.1064,147669.24,50
76350,8.035,549823.3333333334,6
76351,6.640000000000001,144208.66666666666,3
76352,6.640000000000001,144208.66666666666,3
76353,7.3500000000000005,166795.0,3
76354,7.655,123886.75,4
76355,8.01,626481.5,2
76356,7.0925,89231.4,5
76357,6.63,43582.333333333336,9
76358,7.765000000000001,271909.0,2
76359,7.332222222222222,228491.66666666666,18
76365,7.322399999999999,218897.32,75
76366,6.796949152542372,187565.31147540984,61
76367,7.294375,182382.9125,80
76371,8.18,370542.0,1
76372,8.18,370542.0,1
76389,6.894827586206896,213941.8275862069,29
76390,7.021428571428571,149659.0,7
76391,7.359347826086956,286681.4347826087,46
76392,7.78,93700.33333333333,3
76393,7.347647058823529,277001.70588235295,17
76394,7.109999999999999,94395.0,2
76395,7.4875,39433.5,4
76396,7.8076923076923075,718208.0,13
76397,7.681111111111111,430567.44444444444,9
76398,7.55,98124.0,1
76399,7.55,98124.0,1
76400,7.55,98124.0,1
76401,8.473333333333334,954092.0,5
76402,8.71,27302.0,3
76403,,,1
76404,7.473999999999999,269535.3,12
76406,7.505,139309.85714285713,7
76407,7.859999999999999,64055.5,2
76408,7.0214285714285705,82826.47619047618,21
76409,6.312222222222222,133032.55555555556,9
76410,7.523999999999999,157034.6,5
76411,7.322,257550.8,5
76412,6.027142857142857,61883.0,7
76413,6.716666666666666,38357.0,6
76414,6.37,32487.0,1
76415,6.87,39068.22222222222,9
76416,7.158571428571429,231865.19047619047,21
76417,6.996666666666667,138544.23684210525,152
76418,7.86,77375.0,1
76419,6.995625,35967.11538461538,52
76420,7.0691999999999995,68982.03846153847,26
76421,8.075,84951.0,2
76438,,136.5,2
76452,6.9558333333333335,174565.33333333334,12
76456,7.57,448741.0,1
76457,6.9525,152260.75,4
76465,5.03,221.66666666666666,9
76466,8.51142857142857,1309803.857142857,7
76471,7.146842105263158,276656.5789473684,19
76472,7.4460869565217385,310686.5833333333,24
76473,6.751538461538461,234800.76923076922,13
76474,6.938888888888889,297662.3333333333,9
76475,6.737727272727272,270861.3181818182,22
76476,7.121505376344086,290835.24731182796,93
76503,5.5,405.5,2
76515,7.3066666666666675,385023.3333333333,12
76516,7.650769230769232,601238.2307692308,13
76517,7.517857142857143,462611.0,14
76518,6.973999999999999,281727.0,10
76519,7.1996551724137925,315197.5517241379,29
76520,7.601176470588236,527733.1764705882,17
76547,7.727777777777778,226078.7,10
76548,7.23,2686.0,1
76559,7.14,90509.0,1
76564,8.46,24073.0,1
76565,6.796666666666667,79619.0,6
76566,6.655294117647059,155781.41176470587,17
76567,7.36,8159.0,1
76573,7.056969696969697,6408.909090909091,33
76577,6.05,67757.0,1
76578,6.05,67757.0,1
76579,6.943333333333333,306154.5,18
76580,6.76,88367.88888888889,9
76581,7.562894736842105,643858.6315789474,39
76582,6.05,67757.0,1
76583,6.51625,146688.625,8
76584,6.5675,135617.25,4
76586,7.231428571428571,365201.6785714286,28
76587,7.231481481481482,410599.22222222225,27
76588,7.2778125,433717.40625,32
76589,7.291875,397316.625,32
76590,,496.0,1
76591,7.652424242424242,429525.1212121212,33
76592,6.994137931034483,101334.49425287357,87
76593,7.659999999999999,836694.0,5
76598,7.231428571428572,139868.7142857143,7
76599,6.05,67757.0,1
76600,6.05,67757.0,1
76601,6.9399999999999995,213351.0,2
76602,6.05,67757.0,1
76603,7.2665853658536586,359164.325203252,123
76604,7.075970695970696,241769.34545454546,275
76608,5.81,78664.0,1
76609,5.81,78664.0,1
76612,7.21,176815.16666666666,6
76613,7.29,75912.375,8
76614,7.822,320168.0,5
76615,6.405,67139.0,2
76616,7.2138709677419355,217867.90322580645,31
76617,7.073333333333333,206532.66666666666,3
76618,6.6433333333333335,44677.333333333336,3
76619,6.260000000000001,62318.166666666664,6
76620,6.31875,97617.875,8
76621,6.23,130169.0,1
76622,6.968333333333334,124926.85714285714,7
76623,7.120666666666667,159493.46666666667,15
76624,6.5276,150332.12,25
76625,6.691304347826088,155427.69565217392,23
76627,6.6225000000000005,69980.0,4
76628,7.670208333333334,609024.4489795918,50
76632,6.76,103618.0,1
76633,6.26,68052.0,1
76634,6.26,68052.0,1
76635,6.706,39820.4,5
76636,7.271428571428571,377513.85714285716,7
76644,,3867.0,1
76645,7.3999999999999995,105534.16666666667,6
76646,7.695,89685.5,2
76647,7.896,731321.4,15
76648,7.128888888888889,148555.0,9
76649,8.1,297203.0,1
76650,7.569999999999999,314089.8,10
76651,7.764285714285714,460466.0,7
76652,7.476440677966102,487320.0169491525,59
76653,7.703333333333333,293023.3333333333,3
76654,7.105,72167.66666666667,6
76655,8.1,297203.0,1
76656,7.1899999999999995,135424.7142857143,7
76657,6.74,861.5,2
76658,6.855111111111111,52956.0,48
76659,7.500363636363636,411988.63636363635,55
76661,7.355238095238096,245879.45238095237,42
76662,7.244090909090909,390689.1818181818,66
76679,6.66,4203.0,1
76680,8.003333333333332,119468.0,6
76686,8.0,353709.2,5
76692,7.418823529411765,414314.1176470588,18
76693,6.644444444444445,26969.964285714286,28
76694,6.625,235508.5,2
76710,7.470000000000001,694435.0,5
76711,6.4,155644.0,1
76712,6.85,123140.75,4
76713,7.422068965517242,320726.3793103448,29
76714,7.3093939393939396,377197.22222222225,100
76715,8.01,668216.0,4
76716,6.9975000000000005,98794.875,8
76717,7.03,403878.23076923075,13
76718,6.64125,142755.6875,16
76720,7.154418604651163,212959.31818181818,88
76721,6.88625,49195.470588235294,17
76722,7.019375,223963.5294117647,17
76723,6.839,40247.51219512195,41
76724,7.0443750000000005,61929.94117647059,17
76726,7.161428571428571,37660.65217391304,23
76727,7.739999999999999,147927.33333333334,6
76728,6.784554455445544,112634.07766990291,103
76729,7.525714285714286,336311.0,7
76730,8.37,130932.0,1
76731,7.2749999999999995,71856.5,2
76732,8.37,130932.0,1
76733,6.994999999999999,36926.5,2
76734,8.18,370542.0,1
76735,6.832068965517241,58709.01666666667,60
76744,6.595000000000001,28329.0,2
76768,7.188048780487805,242785.22222222222,126
76769,7.276436781609195,258364.6091954023,87
76770,7.232500000000001,129309.75,24
76771,6.883157894736843,256735.1052631579,20
76772,7.219454545454545,230263.45454545456,55
76773,7.079718309859155,207855.18309859154,71
76774,7.383934426229509,285150.3278688525,61
76775,6.816136363636363,85183.09090909091,44
76776,7.1840909090909095,360558.39130434784,23
76777,6.386666666666667,77008.66666666667,3
76778,7.175882352941176,276088.5294117647,34
76779,7.3228947368421045,368150.44736842107,38
76780,7.135818181818182,227234.4,55
76781,6.82135593220339,73699.9344262295,61
76782,7.334464285714286,399485.1052631579,57
76783,6.969444444444445,166630.0,18
76784,7.033333333333333,332332.44444444444,9
76791,6.4,155644.0,1
76794,7.883,1279500.3,10
76795,7.31875,655780.875,8
76796,7.971500000000001,535090.4,21
76797,7.993333333333333,1037039.6666666666,3
76798,8.72,11368.0,1
76799,8.72,11368.0,1
76800,8.72,5754.0,2
76801,8.72,11368.0,1
76802,8.72,11368.0,1
76803,8.72,11368.0,1
76806,7.242307692307692,229299.61538461538,13
76807,7.294,10576.4,5
76808,7.978,1369095.0,10
76809,6.370625,34082.64705882353,17
76810,5.265000000000001,2610.0,2
76811,5.53,22487.777777777777,9
76812,5.943333333333334,5396.666666666667,3
76813,5.425000000000001,2329.5,2
76822,6.43,42524.5,2
76823,5.81,78664.0,1
76824,7.157981651376147,242834.4128440367,110
76825,7.093979591836735,352427.2755102041,98
76826,7.0812,96933.24,25
76827,7.293142857142857,342216.4857142857,35
76828,7.071931034482759,261040.00675675675,148
76830,7.79,190194.0,1
76831,7.531999999999999,410255.4,11
76834,7.594285714285713,432817.4285714286,7
76835,7.681086956521739,600659.5,46
76840,7.925,233403.5,2
76842,7.276923076923077,89710.78571428571,14
76843,7.5765789473684215,448984.9342105263,76
76852,6.823333333333333,42941.75,4
76853,6.695,49048.28571428572,7
76854,6.45875,58281.88888888889,9
76855,6.57,132246.0,1
76857,7.008,156159.0,11
76858,7.075,24675.5,2
76859,7.11,39943.0,1
76860,7.11,39943.0,1
76861,7.11,39943.0,1
76863,7.220000000000001,315819.8474576271,59
76868,6.08375,5510.25,8
76869,5.44,2127.0,1
76870,5.44,2127.0,1
76871,6.9819047619047625,253789.7619047619,84
76872,5.44,2127.0,1
76873,6.02,4573.25,4
76874,5.19,2426.5,2
76875,5.44,2127.0,1
76876,6.1433333333333335,4780.666666666667,3
76877,6.649047619047619,15549.818181818182,22
76878,7.0775,49933.5625,16
76890,7.18,147077.5,10
76892,6.819999999999999,135327.76623376625,77
76893,6.816666666666667,10912.333333333334,3
76911,7.6325,364354.875,9
76913,7.295000000000001,375972.9166666667,12
76916,7.298235294117647,244474.8431372549,51
76917,7.2540000000000004,206896.6,5
76918,7.877826086956522,354320.26086956525,23
76920,6.97,182418.16666666666,6
76921,7.086,154892.65,20
76922,7.291666666666667,440992.75,12
76923,7.361287128712871,395713.31683168316,101
76924,7.345,252239.25,4
76926,6.941666666666666,109149.0,19
76929,7.343287671232876,338007.09589041094,73
76930,7.3375,329582.0,4
76931,7.32901098901099,365163.0,91
76932,7.327142857142857,564806.7142857143,7
76933,7.122089552238806,255164.64179104476,67
76935,6.919152542372881,68667.27118644067,59
76951,,107.25,4
76952,6.314285714285715,4084.5555555555557,9
76959,7.564210526315789,391914.94736842107,19
76960,6.979622641509434,224587.78260869565,161
76965,7.83,27761.0,1
76970,6.295,104898.5,2
76971,6.45,131105.0,2
76972,7.663333333333334,605725.0,3
76973,7.6376470588235295,618983.4117647059,17
76974,7.392857142857143,86639.28571428571,7
76975,7.456,440203.7,10
76976,7.565,1368489.0,2
76977,6.4,11386.0,1
76978,6.484666666666667,11615.4,15
76979,6.4,11386.0,1
76980,6.4,11386.0,1
76981,7.3090909090909095,259702.63636363635,11
76982,6.4,11386.0,1
76983,6.4,11386.0,1
76985,6.601999999999999,65860.3,10
76991,7.351000000000001,176909.4,10
76992,7.683333333333334,131892.66666666666,6
76993,7.19,151082.0,6
76994,7.19,151082.0,6
77012,7.1469696969696965,188104.36363636365,33
77013,7.260444444444445,325134.8,45
77014,7.196923076923077,153121.07692307694,13
77017,6.213333333333334,54879.333333333336,3
77018,7.16,239784.3076923077,13
77019,5.93,49567.0,2
77020,7.001546391752577,156596.8969072165,97
77021,7.265000000000001,93301.5,4
77022,7.023723404255319,190555.29787234042,94
77023,6.752,26776.4,5
77024,5.915,23919.25,4
77025,6.92,75848.0,2
77026,6.919999999999999,66222.33333333333,3
77027,7.394,589277.0,5
77030,7.2078,321832.40594059404,101
77031,7.181538461538461,133876.76923076922,13
77032,7.3,173848.0,3
77034,7.2375,168738.2,5
77035,7.30390243902439,368543.243902439,41
77036,7.46925,460840.575,40
77046,7.436111111111111,457653.6388888889,36
77054,7.355,125719.08333333333,12
77055,7.821428571428571,459563.3142857143,36
77056,7.937916666666666,897080.1666666666,24
77057,8.350000000000001,363205.0,2
77058,7.546000000000001,422888.36363636365,11
77059,8.015,371438.75,8
77060,7.1722222222222225,175906.0,27
77061,6.851999999999999,131337.7,10
77062,7.036511627906976,127019.32558139534,86
77063,7.6933333333333325,297548.6666666667,3
77066,8.01,727487.0,2
77067,7.307297297297297,287070.97297297296,37
77068,7.463333333333334,244442.33333333334,3
77069,7.176,109371.33333333333,15
77070,7.016,114051.80952380953,21
77079,7.292068965517242,209336.41379310345,29
77080,7.114210526315789,348205.6140350877,57
77081,7.55,144096.8,5
77082,7.5938888888888885,290689.8888888889,18
77083,8.11,246627.0,1
77084,7.5488888888888885,112644.44444444444,9
77085,7.635000000000001,100920.0,6
77086,7.4,85788.625,8
77087,7.076999999999999,294345.85555555555,90
77088,8.11,246627.0,1
77089,7.3,202585.2,5
77090,7.45,303808.4285714286,7
77091,7.609999999999999,142554.0,2
77092,7.275714285714285,330132.38095238095,21
77093,7.495813953488372,379525.9767441861,43
77094,7.199137931034483,302409.22033898305,59
77095,6.998695652173913,358693.60869565216,23
77096,6.86625,132713.75,8
77097,7.283809523809524,150190.38095238095,21
77098,7.395,280243.36666666664,30
77099,7.217777777777777,229971.55555555556,18
77100,7.276666666666666,446622.4583333333,48
77101,7.114285714285714,221985.57142857142,7
77102,7.272530120481928,326591.421686747,83
77103,6.731111111111111,165240.44444444444,9
77104,6.673333333333333,168064.0,12
77105,7.2981428571428575,306266.6142857143,70
77106,7.845,198312.0,2
77107,6.92,165485.0,5
77108,6.97,175474.0,4
77109,6.92,165485.0,5
77110,7.288571428571428,160881.57142857142,7
77111,7.5505555555555555,304864.77777777775,18
77112,7.328,203226.4,5
77113,7.62,79657.6,5
77114,6.6499999999999995,113277.5,4
77115,6.8175,97998.0,4
77116,7.144285714285714,134706.64285714287,14
77117,7.760000000000001,330980.6666666667,3
77118,8.11,246627.0,1
77119,6.7825,108081.875,16
77120,8.11,246627.0,1
77121,7.52,168458.33333333334,3
77122,6.937142857142858,143158.7142857143,7
77123,7.0825,178515.25,4
77124,7.4175,256645.25,4
77125,8.11,246627.0,1
77126,7.96,222456.0,3
77127,7.834999999999999,195687.5,2
77128,8.11,246627.0,1
77129,8.11,246627.0,1
77130,7.7,70993.0,1
77131,7.1675,135708.625,8
77132,7.654999999999999,124812.5,4
77133,7.654999999999999,124812.5,4
77134,6.984399999999999,223424.24,25
77135,6.8931249999999995,198718.9375,16
77136,7.184827586206897,242889.62068965516,29
77137,7.0795,163371.55,20
77148,7.26,218282.0,1
77156,7.175000000000001,162562.0,2
77157,7.318888888888889,125825.77777777778,9
77158,7.483750000000001,504552.1875,16
77159,5.889047619047619,110648.52380952382,21
77160,7.14875,177901.375,16
77161,6.5618181818181816,36844.76811594203,69
77162,6.679600000000001,22074.314814814814,54
77163,7.053582089552238,185293.4411764706,68
77164,7.25,94234.0,2
77168,7.4275,345620.0,4
77169,6.684,60872.0,5
77170,7.5649999999999995,152090.0,2
77171,8.13,102166.33333333333,3
77172,7.890000000000001,52323.5,2
77173,7.890000000000001,52323.5,2
77174,7.39,61089.0,1
77175,7.39,61089.0,1
77181,5.67,15585.0,1
77182,6.763168316831684,106901.40594059406,101
77186,7.050000000000001,208219.5,2
77187,7.37,89590.0,1
77190,7.713333333333334,42053.0,3
77191,8.111428571428572,285453.14285714284,7
77192,6.72,1581.0,1
77197,7.1375,118225.75,4
77198,7.304,858627.9,10
77203,6.878571428571428,134467.57142857142,7
77204,6.48,208657.0,1
77205,6.996170212765957,281440.25531914894,47
77206,7.580000000000001,414771.6666666667,3
77207,7.709999999999999,139365.0,10
77208,7.1915625,291025.69696969696,34
77210,6.873793103448276,45790.137931034486,29
77211,6.34,37744.0,2
77212,7.43,126810.0,1
77213,6.34,86401.0,1
77214,7.050000000000001,122509.5,2
77215,7.415,97968.5,2
77216,6.3,2300.5,2
77217,6.34,86401.0,1
77218,6.34,86401.0,1
77225,7.46329268292683,395728.13095238095,84
77226,7.248522727272728,268993.20454545453,88
77227,7.275454545454545,105878.30303030302,33
77233,7.211304347826087,179424.91304347827,23
77234,6.882682926829268,29222.6511627907,43
77235,6.884444444444444,46289.666666666664,9
77236,6.53,13940.5,4
77237,7.059,144287.6,10
77238,7.118888888888889,272193.34920634923,63
77239,6.941428571428572,185695.77272727274,22
77240,6.9975,120676.64705882352,68
77241,6.873809523809524,99500.28125,64
77242,7.217222222222222,355687.2162162162,37
77243,6.9399999999999995,101091.5,2
77244,7.51,46219.0,1
77245,7.51,46219.0,1
77249,6.739999999999999,191121.33333333334,3
77251,6.228571428571429,65309.142857142855,7
77252,6.64,76371.75,4
77253,6.6866666666666665,84304.16666666667,6
77255,7.2662962962962965,348654.4259259259,54
77256,7.825,53126.5,2
77258,6.23,130169.0,1
77259,7.151666666666667,223569.16666666666,6
77260,7.066,137184.2,5
77261,7.7282758620689656,467194.1034482759,29
77266,6.945,70436.0,2
77267,7.34,131369.0,1
77268,7.271666666666666,115576.33333333333,6
77269,6.89,8644.0,1
77271,6.61,3654.0,1
77272,6.3933333333333335,25885.0,3
77273,6.615,19793.5,2
77274,7.001960784313726,292579.4117647059,51
77275,6.83,22495.5,2
77276,6.33,19721.5,2
77277,7.173030303030303,118062.39393939394,33
77281,7.1571428571428575,280330.5324675325,77
77285,7.865,196885.0,2
77286,5.79,2062.0,1
77287,5.79,3433.0,2
77288,5.79,2062.0,1
77289,5.79,2062.0,1
77292,7.576666666666667,136356.66666666666,3
77293,7.410169491525424,235657.3220338983,59
77308,6.845000000000001,69506.66666666667,3
77309,7.65,348899.0,2
77316,7.337142857142857,157708.85714285713,7
77325,7.781999999999999,273426.0,6
77326,7.57,448741.0,1
77327,7.48,472.0,2
77328,8.16,208058.0,1
77329,6.887333333333333,180830.26666666666,16
77330,6.79,54065.0,1
77331,7.264,286193.4,5
77332,6.79,54065.0,1
77333,7.6525,69993.25,4
77337,8.7,239421.0,1
77342,7.011739130434783,185579.6170212766,47
77343,6.956868686868687,148349.2323232323,99
77344,7.154999999999999,69036.66666666667,3
77345,6.505,72879.5,4
77351,7.314,322046.4,5
77353,7.699000000000001,989365.2,10
77354,6.4,155644.0,1
77355,7.474285714285714,459011.71428571426,7
77356,6.4,155644.0,1
77357,7.244,290273.9,10
77358,6.595,76014.75,4
77359,7.192063492063492,232021.46875,64
77360,7.241846153846153,335596.23076923075,65
77361,7.430326086956522,283792.9574468085,94
77362,6.847777777777778,74285.55555555556,10
77364,7.04045871559633,135326.75229357797,109
77365,6.732241379310345,82834.0172413793,58
77366,6.9775,52566.25,4
77367,7.197999999999999,55012.0,5
77368,6.67,21141.5,2
77369,7.195555555555556,37718.666666666664,18
77370,7.641666666666667,225573.5,6
77371,7.26,463083.0,4
77372,6.516666666666667,37866.0,3
77373,,357.0,1
77381,,1639.0,1
77382,7.030625000000001,63035.75,48
77383,7.22970297029703,285811.8415841584,101
77386,6.883333333333334,58072.88888888889,9
77389,7.243548387096775,274918.4375,64
77395,7.168571428571428,102660.42857142857,14
77396,6.987878787878787,341895.8823529412,34
77397,7.0920000000000005,112476.8,5
77398,6.73625,27491.375,8
77399,7.593000000000001,454962.38095238095,21
77400,6.87,41084.857142857145,7
77401,6.995185185185186,52996.77777777778,27
77402,7.1499999999999995,172596.57142857142,7
77403,7.23,39768.0,2
77404,6.712207792207793,102939.27272727272,77
77405,7.0194117647058825,100015.64705882352,68
77406,7.033076923076924,308666.0,13
77422,7.483333333333333,30225.0,4
77423,7.07125,109679.25,8
77424,7.1433333333333335,495516.3333333333,6
77425,6.5325,90190.25,8
77426,5.855,46119.5,2
77427,5.81,78664.0,1
77429,6.573333333333333,114770.33333333333,6
77430,7.233333333333333,193640.66666666666,15
77431,6.803333333333334,121564.0,3
77432,6.5525,77145.0,4
77433,6.065,71872.0,2
77434,6.915,107270.0,4
77435,7.333571428571429,476986.60714285716,28
77436,8.24,600900.5454545454,11
77437,6.109999999999999,93182.0,3
77438,7.46875,288246.4375,16
77439,8.1,297203.0,1
77440,7.614,508230.53846153844,26
77441,7.146,515117.92307692306,26
77442,7.5920000000000005,872952.5,6
77443,7.216273291925465,286890.12422360247,161
77444,7.45,114119.25,4
77445,7.0512500000000005,95603.125,8
77466,7.281052631578947,166170.68421052632,57
77467,7.648750000000001,241968.25,8
77508,7.461111111111112,567625.2222222222,9
77522,6.63,117.44444444444444,9
77525,7.129090909090909,150794.72727272726,11
77531,5.57,185.33333333333334,3
77532,5.5,21299.0,2
77533,5.62,7573.0,1
77534,5.62,7573.0,1
77535,5.62,7573.0,1
77538,7.734999999999999,250048.0,2
77540,7.34,189436.5,2
77541,7.050909090909091,212329.0,11
77542,7.223333333333334,207664.16666666666,6
77543,8.11,246627.0,1
77544,7.579999999999999,173035.66666666666,3
77545,8.11,246627.0,1
77546,7.602142857142858,278626.0,15
77547,7.4775,178431.25,4
77550,7.256666666666666,318449.73333333334,15
77551,6.285555555555556,41185.9,10
77552,6.843076923076922,29761.235294117647,17
77553,7.477692307692308,131970.0,13
77554,7.345,517909.5,2
77556,7.47,94993.0,1
77562,6.67,7691.0,1
77564,7.57,448741.0,1
77565,7.402413793103448,336567.6781609195,87
77566,7.220000000000001,64629.5,2
77567,6.975529411764706,221425.64705882352,85
77569,7.805,419410.0,2
77575,6.5,421.3333333333333,3
77599,7.1625,153121.25,4
77600,6.4,155644.0,1
77601,6.4,155644.0,1
77607,7.47,230568.0,1
77609,5.650833333333334,672.9285714285714,14
77614,7.686,211131.81818181818,11
77615,6.79,66877.5,4
77629,,193.0,1
77640,7.195,103458.0,2
77641,7.3825,113277.66666666667,6
77642,7.4825,109519.25,4
77646,6.6,4765.0,1
77647,7.525,90929.0,2
77657,,928.0,1
77667,4.57,502.0,2
77673,7.34,131369.0,1
77674,7.3100000000000005,128293.0,4
77675,7.166666666666667,80113.0,3
77676,7.523793103448276,396415.6206896552,29
77677,7.269934640522876,206743.22727272726,155
77698,6.53,80225.0,1
77706,7.375,144781.0,2
77707,7.73,10531.0,1
77708,8.195,44607.333333333336,3
77709,7.73,10531.0,1
77723,6.920000000000001,151819.5,12
77724,6.48,208657.0,1
77725,6.48,208657.0,1
77726,6.48,208657.0,1
77727,6.48,208657.0,1
77728,6.006666666666667,89986.0,9
77729,6.716666666666666,189227.33333333334,3
77730,6.48,208657.0,1
77731,7.316666666666666,341737.3333333333,6
77732,6.99,219674.0,4
77733,5.91,100922.75,8
77734,7.698333333333333,240981.5,6
77735,6.48,208657.0,1
77736,6.48,208657.0,1
77737,7.18,231115.6,5
